SX-Sell-USD-EUR-MUREX,0.53060146
XB360T_ESP-Buy-CAD-USD-MUREX,0.508567256
XB360T_ESP-Buy-CAD-USD-MUREX,0.506109144
XB360T_ESP-Buy-CAD-USD-MUREX,0.615912401
XB360T_ESP-Buy-CAD-USD-MUREX,0.520711282
XB360T_ESP-Buy-CAD-USD-MUREX,0.383291315
XB360T_ESP-Buy-CAD-USD-MUREX,0.426831772
XB360T_ESP-Buy-CAD-USD-MUREX,0.540197944
XB360T_ESP-Buy-CAD-USD-MUREX,0.964265322
XB360T_ESP-Buy-CAD-USD-MUREX,0.236603982
XB360T_ESP-Buy-CAD-USD-MUREX,0.408034731
XB360T_ESP-Buy-CAD-USD-MUREX,0.22509569
XB360T_ESP-Buy-CAD-USD-MUREX,0.81747979
XB360T_ESP-Buy-CAD-USD-MUREX,0.182530747
XB360T_ESP-Buy-CAD-USD-MUREX,0.798695697
XB360T_ESP-Buy-CAD-USD-MUREX,0.204313879
XB360T_ESP-Buy-CAD-USD-MUREX,0.365300392
XB360T_ESP-Buy-CHF-USD-MUREX,0.86354488
XB360T_ESP-Buy-CHF-USD-MUREX,0.636293644
XB360T_ESP-Buy-CHF-USD-MUREX,0.431801921
XB360T_ESP-Buy-CHF-USD-MUREX,0.990832706
XB360T_ESP-Buy-CHF-USD-MUREX,0.316765651
XB360T_ESP-Buy-CHF-USD-MUREX,0.470939679
XB360T_ESP-Buy-CNH-EUR-MUREX,0.9349301
XB360T_ESP-Buy-CNH-EUR-MUREX,0.153037576
XB360T_ESP-Buy-CNH-EUR-MUREX,0.920344221
XB360T_ESP-Buy-CNH-EUR-MUREX,0.878348103
XB360T_ESP-Buy-CNH-HKD-MUREX,0.781364316
XB360T_ESP-Buy-CNH-USD-MUREX,0.001402427
XB360T_ESP-Buy-CNH-USD-MUREX,0.301802248
XB360T_ESP-Buy-CNH-USD-MUREX,0.489721198
XB360T_ESP-Buy-CNH-USD-MUREX,0.726528993
XB360T_ESP-Buy-CNH-USD-MUREX,0.530841849
XB360T_ESP-Buy-CNH-USD-MUREX,0.553342098
XB360T_ESP-Buy-CNH-USD-MUREX,0.00513762
XB360T_ESP-Buy-CNH-USD-MUREX,0.805072674
XB360T_ESP-Buy-CNH-USD-MUREX,0.061475995
XB360T_ESP-Buy-CNH-USD-MUREX,0.329585598
XB360T_ESP-Buy-CNH-USD-MUREX,0.826358974
XB360T_ESP-Buy-CNH-USD-MUREX,0.447242872
XB360T_ESP-Buy-CNH-USD-MUREX,0.012900563
XB360T_ESP-Buy-CNH-USD-MUREX,0.801672069
XB360T_ESP-Buy-CNH-USD-MUREX,0.616638001
XB360T_ESP-Buy-CNH-USD-MUREX,0.421783203
XB360T_ESP-Buy-CNH-USD-MUREX,0.787804885
XB360T_ESP-Buy-CNH-USD-MUREX,0.664740535
XB360T_ESP-Buy-CNH-USD-MUREX,0.587340261
XB360T_ESP-Buy-CNH-USD-MUREX,0.305310436
XB360T_ESP-Buy-CNH-USD-MUREX,0.091080073
XB360T_ESP-Buy-CNH-USD-MUREX,0.739286684
XB360T_ESP-Buy-CNH-USD-MUREX,0.179965469
XB360T_ESP-Buy-CNH-USD-MUREX,0.273682151
XB360T_ESP-Buy-CNH-USD-MUREX,0.44451597
XB360T_ESP-Buy-CNH-USD-MUREX,0.981067595
XB360T_ESP-Buy-CNH-USD-MUREX,0.833714848
XB360T_ESP-Buy-CNH-USD-MUREX,0.415987388
XB360T_ESP-Buy-DKK-USD-MUREX,0.61195697
XB360T_ESP-Buy-DKK-USD-MUREX,0.776854368
XB360T_ESP-Buy-GBP-EUR-MUREX,0.095291405
XB360T_ESP-Buy-GBP-EUR-MUREX,0.020605883
XB360T_ESP-Buy-GBP-EUR-MUREX,0.702743779
XB360T_ESP-Buy-GBP-EUR-MUREX,0.441702382
XB360T_ESP-Buy-GBP-EUR-MUREX,0.20116912
XB360T_ESP-Buy-HKD-USD-MUREX,0.776233326
XB360T_ESP-Buy-HKD-USD-MUREX,0.712197247
XB360T_ESP-Buy-HKD-USD-MUREX,0.885393681
XB360T_ESP-Buy-HKD-USD-MUREX,0.491278131
XB360T_ESP-Buy-HKD-USD-MUREX,0.332483433
XB360T_ESP-Buy-HKD-USD-MUREX,0.768685607
XB360T_ESP-Buy-HKD-USD-MUREX,0.506802489
XB360T_ESP-Buy-HKD-USD-MUREX,0.158725797
XB360T_ESP-Buy-HKD-USD-MUREX,0.510685589
XB360T_ESP-Buy-HKD-USD-MUREX,0.86960176
XB360T_ESP-Buy-HKD-USD-MUREX,0.405184493
XB360T_ESP-Buy-HKD-USD-MUREX,0.346706551
XB360T_ESP-Buy-HKD-USD-MUREX,0.699356447
XB360T_ESP-Buy-HKD-USD-MUREX,0.95167271
XB360T_ESP-Buy-HKD-USD-MUREX,0.568223139
XB360T_ESP-Buy-HUF-EUR-MUREX,0.853240561
XB360T_ESP-Buy-HUF-EUR-MUREX,0.026203704
XB360T_ESP-Buy-JPY-EUR-MUREX,0.007323199
XB360T_ESP-Buy-JPY-EUR-MUREX,0.900888059
XB360T_ESP-Buy-JPY-EUR-MUREX,0.898436058
XB360T_ESP-Buy-JPY-EUR-MUREX,0.920849396
XB360T_ESP-Buy-JPY-GBP-MUREX,0.773617676
XB360T_ESP-Buy-JPY-GBP-MUREX,0.385970244
XB360T_ESP-Buy-JPY-USD-MUREX,0.386812206
XB360T_ESP-Buy-JPY-USD-MUREX,0.202423381
XB360T_ESP-Buy-JPY-USD-MUREX,0.538292716
XB360T_ESP-Buy-JPY-USD-MUREX,0.990462461
XB360T_ESP-Buy-MXN-USD-MUREX,0.090271777
XB360T_ESP-Buy-MXN-USD-MUREX,0.14478752
XB360T_ESP-Buy-MXN-USD-MUREX,0.452626647
XB360T_ESP-Buy-MXN-USD-MUREX,0.566072496
XB360T_ESP-Buy-MXN-USD-MUREX,0.657781625
XB360T_ESP-Buy-MXN-USD-MUREX,0.610241751
XB360T_ESP-Buy-NOK-EUR-MUREX,0.536467131
XB360T_ESP-Buy-NOK-EUR-MUREX,0.194432853
XB360T_ESP-Buy-NOK-EUR-MUREX,0.736981781
XB360T_ESP-Buy-NOK-USD-MUREX,0.294816512
XB360T_ESP-Buy-SEK-EUR-MUREX,0.919007565
XB360T_ESP-Buy-SEK-EUR-MUREX,0.491262699
XB360T_ESP-Buy-SEK-USD-MUREX,0.126652472
XB360T_ESP-Buy-SGD-EUR-MUREX,0.456128406
XB360T_ESP-Buy-SGD-USD-MUREX,0.758539527
XB360T_ESP-Buy-SGD-USD-MUREX,0.267475291
XB360T_ESP-Buy-SGD-USD-MUREX,0.945336754
XB360T_ESP-Buy-SGD-USD-MUREX,0.082317158
XB360T_ESP-Buy-SGD-USD-MUREX,0.155532286
XB360T_ESP-Buy-SGD-USD-MUREX,0.993055224
XB360T_ESP-Buy-SGD-USD-MUREX,0.559146126
XB360T_ESP-Buy-SGD-USD-MUREX,0.264884443
XB360T_ESP-Buy-SGD-USD-MUREX,0.961808955
XB360T_ESP-Buy-SGD-USD-MUREX,0.718138199
XB360T_ESP-Buy-SGD-USD-MUREX,0.750709194
XB360T_ESP-Buy-SGD-USD-MUREX,0.500019109
XB360T_ESP-Buy-SGD-USD-MUREX,0.760599471
XB360T_ESP-Buy-SGD-USD-MUREX,0.965209133
XB360T_ESP-Buy-SGD-USD-MUREX,0.045830923
XB360T_ESP-Buy-SGD-USD-MUREX,0.362484251
XB360T_ESP-Buy-SGD-USD-MUREX,0.461191498
XB360T_ESP-Buy-TRY-USD-MUREX,0.035390641
XB360T_ESP-Buy-TRY-USD-MUREX,0.279121529
XB360T_ESP-Buy-USD-AUD-MUREX,0.923747099
XB360T_ESP-Buy-USD-AUD-MUREX,0.596981539
XB360T_ESP-Buy-USD-AUD-MUREX,0.602235036
